SK|RESULT_CACHE|RESULT_CACHE_TS
19219|The total sales in the Last Complete Week timeframe for the GLENMONT store is $800,769|2024-01-09 14:50:49.613000
19220|The total sales in the Last Complete Week timeframe for the NEWBURGH store is $1,036,685|2024-01-09 14:50:49.804684
19221|The total sales in the Last Complete Week timeframe for the CICERO store is $652,934|2024-01-09 14:50:49.882747
19222|No results|2024-01-09 14:50:50.057141
19223|No results|2024-01-09 14:50:50.192592
19224|The total sales in the Last Complete Week timeframe for the WESTFALL PA store is $640,496|2024-01-09 14:50:50.351183
19225|The total sales in the Last Complete Week timeframe for the SOUTHINGTON store is $344,768|2024-01-09 14:50:50.446554
19226|The total sales in the Last Complete Week timeframe for the BRISTOL store is $816,399|2024-01-09 14:50:50.576874
19227|No results|2024-01-09 14:50:50.656928
19228|The total sales in the Last Complete Week timeframe for the ROME store is $830,960|2024-01-09 14:50:50.814400
19229|The total sales in the Last Complete Week timeframe for the COMMERCIAL DRIVE store is $634,538|2024-01-09 14:50:50.945812
19230|The total sales in the Last Complete Week timeframe for the KEENE store is $312,027|2024-01-09 14:50:51.066533
19231|The total sales in the Last Complete Week timeframe for the NEWINGTON store is $415,096|2024-01-09 14:50:51.196824
19232|The total sales in the Last Complete Week timeframe for the RICHFIELD SPRINGS store is $276,079|2024-01-09 14:50:51.307781
19233|No results|2024-01-09 14:50:51.417894
19234|The total sales in the Last Complete Week timeframe for the ONEIDA store is $617,841|2024-01-09 14:50:51.547503
19235|The total sales in the Last Complete Week timeframe for the FULTON store is $481,477|2024-01-09 14:50:51.638628
19236|The total sales in the Last Complete Week timeframe for the SIDNEY store is $599,335|2024-01-09 14:50:51.759829
19237|The total sales in the Last Complete Week timeframe for the OWEGO store is $510,422|2024-01-09 14:50:51.847918
19238|The total sales in the Last Complete Week timeframe for the DELHI store is $418,987|2024-01-09 14:50:51.933960
19239|The total sales in the Last Complete Week timeframe for the DERBY store is $243,734|2024-01-09 14:50:52.028255
19240|The total sales in the Last Complete Week timeframe for the CHAMPLAIN store is $338,639|2024-01-09 14:50:52.157101
19241|The total sales in the Last Complete Week timeframe for the WINDSOR, CT store is $470,411|2024-01-09 14:50:52.398549
19242|The total sales in the Last Complete Week timeframe for the WILKES store is $323,390|2024-01-09 14:50:52.509693
19243|The total sales in the Last Complete Week timeframe for the WARWICK store is $388,796|2024-01-09 14:50:52.667189
19244|The total sales in the Last Complete Week timeframe for the COLONIE store is $504,909|2024-01-09 14:50:52.794753
19245|The total sales in the Last Complete Week timeframe for the MADISON NY store is $412,967|2024-01-09 14:50:52.936628
19246|The total sales in the Last Complete Week timeframe for the OSWEGO store is $439,283|2024-01-09 14:50:53.062198
19247|The total sales in the Last Complete Week timeframe for the LEBANON store is $613,451|2024-01-09 14:50:53.173352
19248|The total sales in the Last Complete Week timeframe for the SO. BURLINGTON store is $297,052|2024-01-09 14:50:53.269930
19249|The total sales in the Last Complete Week timeframe for the SHREWSBURY store is $486,219|2024-01-09 14:50:53.403674
19250|The total sales in the Last Complete Week timeframe for the COLCHESTER store is $181,214|2024-01-09 14:50:53.531160
19251|The total sales in the Last Complete Week timeframe for the HOPKINTON store is $557,736|2024-01-09 14:50:53.657688
19252|The total sales in the Last Complete Week timeframe for the MIDDLETOWN CT store is $684,902|2024-01-09 14:50:53.755054
19253|The total sales in the Last Complete Week timeframe for the LENOX store is $511,281|2024-01-09 14:50:53.870487
19254|The total sales in the Last Complete Week timeframe for the CHENANGO store is $729,616|2024-01-09 14:50:53.980661
19255|The total sales in the Last Complete Week timeframe for the COOPERSTOWN store is $325,500|2024-01-09 14:50:54.122744
19256|The total sales in the Last Complete Week timeframe for the MARSHALL''S CREEK store is $455,686|2024-01-09 14:50:54.253517
19257|The total sales in the Last Complete Week timeframe for the BINGHAMTON store is $436,001|2024-01-09 14:50:54.368133
19258|No results|2024-01-09 14:50:54.454845
19259|The total sales in the Last Complete Week timeframe for the GARDNER store is $689,436|2024-01-09 14:50:54.596831
19260|The total sales in the Last Complete Week timeframe for the WEBSTER store is $1,201,074|2024-01-09 14:50:54.676488
19261|The total sales in the Last Complete Week timeframe for the ALEXANDRIA BAY store is $205,227|2024-01-09 14:50:54.772416
19262|The total sales in the Last Complete Week timeframe for the LITTLE FALLS store is $254,871|2024-01-09 14:50:54.873302
19263|The total sales in the Last Complete Week timeframe for the STORRS store is $251,849|2024-01-09 14:50:55.050766
19264|The total sales in the Last Complete Week timeframe for the SUTTON MA store is $1,035,123|2024-01-09 14:50:55.255398
19265|The total sales in the Last Complete Week timeframe for the WATERVLIET store is $472,244|2024-01-09 14:50:55.450494
19266|The total sales in the Last Complete Week timeframe for the CHATHAM store is $571,328|2024-01-09 14:50:55.555567
19267|The total sales in the Last Complete Week timeframe for the WARRENSBURG store is $332,455|2024-01-09 14:50:55.656251
19268|The total sales in the Last Complete Week timeframe for the OXFORD store is $730,672|2024-01-09 14:50:55.765920
19269|The total sales in the Last Complete Week timeframe for the FT EDWARD store is $477,069|2024-01-09 14:50:55.879409
19270|The total sales in the Last Complete Week timeframe for the CLIFTON PARK PLAZA store is $515,646|2024-01-09 14:50:56.022552
19271|No results|2024-01-09 14:50:56.117786
19272|No results|2024-01-09 14:50:56.214808
19273|No results|2024-01-09 14:50:56.339056
19274|No results|2024-01-09 14:50:56.631619
19275|No results|2024-01-09 14:50:56.790784
19276|No results|2024-01-09 14:50:56.933577
19277|No results|2024-01-09 14:50:57.030988
19278|No results|2024-01-09 14:50:57.173419
19279|No results|2024-01-09 14:50:57.268694
19280|No results|2024-01-09 14:50:57.365440
19281|No results|2024-01-09 14:50:57.479398
19282|No results|2024-01-09 14:50:57.566287
19283|No results|2024-01-09 14:50:57.724053
19284|No results|2024-01-09 14:50:57.978720
19285|No results|2024-01-09 14:50:58.082044
19286|No results|2024-01-09 14:50:58.287231
19287|The total sales in the Last Complete Week timeframe for the EASTERN PARKWAY store is $710,381|2024-01-09 14:50:58.605454
19288|The total sales in the Last Complete Week timeframe for the BRUNSWICK store is $797,450|2024-01-09 14:50:58.787847
19289|The total sales in the Last Complete Week timeframe for the LINCOLN store is $207,425|2024-01-09 14:50:58.898363
19290|No results|2024-01-09 14:50:59.007849
19291|No results|2024-01-09 14:50:59.099781
19292|No results|2024-01-09 14:50:59.241634
19293|No results|2024-01-09 14:50:59.524236
19294|The total sales in the Last Complete Week timeframe for the JOHNSTOWN store is $602,295|2024-01-09 14:50:59.613057
19295|No results|2024-01-09 14:50:59.786711
19296|No results|2024-01-09 14:50:59.928933
19297|The total sales in the Last Complete Week timeframe for the MADISON AVE store is $377,560|2024-01-09 14:51:00.022308
19298|The total sales in the Last Complete Week timeframe for the WEST CARTHAGE store is $293,378|2024-01-09 14:51:00.165801
19299|The total sales in the Last Complete Week timeframe for the GENESEE STREET store is $498,066|2024-01-09 14:51:00.439104
19300|The total sales in the Last Complete Week timeframe for the HAMILTON SQUARE store is $531,864|2024-01-09 14:51:00.549064
19301|The total sales in the Last Complete Week timeframe for the POTSDAM store is $332,075|2024-01-09 14:51:01.158969
19302|The total sales in the Last Complete Week timeframe for the OGDENSBURG store is $470,446|2024-01-09 14:51:01.257265
19303|The total sales in the Last Complete Week timeframe for the MASSENA store is $304,419|2024-01-09 14:51:01.348960
19304|The total sales in the Last Complete Week timeframe for the COHOES store is $155,682|2024-01-09 14:51:01.776295
19305|The total sales in the Last Complete Week timeframe for the GOUVERNEUR store is $352,575|2024-01-09 14:51:01.901531
19306|The total sales in the Last Complete Week timeframe for the GLENVILLE store is $892,963|2024-01-09 14:51:02.012232
19307|The total sales in the Last Complete Week timeframe for the WILTON store is $950,609|2024-01-09 14:51:02.123537
19308|The total sales in the Last Complete Week timeframe for the GLEN STREET store is $884,375|2024-01-09 14:51:02.682598
19309|The total sales in the Last Complete Week timeframe for the CATSKILL store is $584,926|2024-01-09 14:51:02.865780
19310|The total sales in the Last Complete Week timeframe for the NORTH UTICA store is $449,211|2024-01-09 14:51:02.961195
19311|The total sales in the Last Complete Week timeframe for the DELAWARE AVE store is $359,169|2024-01-09 14:51:03.068517
19312|The total sales in the Last Complete Week timeframe for the CANTON store is $384,700|2024-01-09 14:51:03.180064
19313|No results|2024-01-09 14:51:03.408711
19314|The total sales in the Last Complete Week timeframe for the MECHANICVILLE store is $452,575|2024-01-09 14:51:03.518869
19315|The total sales in the Last Complete Week timeframe for the WATERTOWN store is $487,180|2024-01-09 14:51:03.613254
19316|The total sales in the Last Complete Week timeframe for the EAST GREENBUSH store is $807,307|2024-01-09 14:51:03.707577
19317|The total sales in the Last Complete Week timeframe for the CLIFTON SHOPPERS WORLD store is $1,237,089|2024-01-09 14:51:04.231956
19318|The total sales in the Last Complete Week timeframe for the MIDDLETOWN store is $369,324|2024-01-09 14:51:04.341150
19319|The total sales in the Last Complete Week timeframe for the COBLESKILL store is $660,044|2024-01-09 14:51:04.428822
19320|The total sales in the Last Complete Week timeframe for the WEST RUTLAND store is $350,717|2024-01-09 14:51:04.523197
19321|The total sales in the Last Complete Week timeframe for the BARRE store is $635,936|2024-01-09 14:51:04.618461
19322|The total sales in the Last Complete Week timeframe for the MANCHESTER, VT store is $198,476|2024-01-09 14:51:05.053010
19323|The total sales in the Last Complete Week timeframe for the ST. ALBANS store is $535,661|2024-01-09 14:51:05.165441
19324|The total sales in the Last Complete Week timeframe for the POUGHKEEPSIE store is $444,324|2024-01-09 14:51:05.260408
19325|The total sales in the Last Complete Week timeframe for the ENDICOTT store is $546,141|2024-01-09 14:51:05.372519
19326|The total sales in the Last Complete Week timeframe for the RUTLAND PLAZA store is $887,698|2024-01-09 14:51:05.481804
19327|No results|2024-01-09 14:51:05.582159
19328|The total sales in the Last Complete Week timeframe for the WESTGATE store is $479,669|2024-01-09 14:51:05.682482
19329|The total sales in the Last Complete Week timeframe for the ONEONTA store is $497,009|2024-01-09 14:51:05.827365
19330|The total sales in the Last Complete Week timeframe for the O''NEILL HIGHWAY store is $769,877|2024-01-09 14:51:06.063856
19331|The total sales in the Last Complete Week timeframe for the BRATTLEBORO store is $503,542|2024-01-09 14:51:06.167854
19332|The total sales in the Last Complete Week timeframe for the MORRISVILLE store is $528,173|2024-01-09 14:51:06.255887
19333|The total sales in the Last Complete Week timeframe for the MARKET BISTRO store is $1,467,528|2024-01-09 14:51:06.397005
19334|The total sales in the Last Complete Week timeframe for the AMSTERDAM store is $692,114|2024-01-09 14:51:06.498746
19335|The total sales in the Last Complete Week timeframe for the PITTSFIELD store is $1,311,503|2024-01-09 14:51:06.616017
19336|The total sales in the Last Complete Week timeframe for the ST. JOHNSBURY store is $589,878|2024-01-09 14:51:06.790309
19337|The total sales in the Last Complete Week timeframe for the VAILS GATE store is $330,383|2024-01-09 14:51:06.916772
19338|The total sales in the Last Complete Week timeframe for the PARK AVENUE store is $320,822|2024-01-09 14:51:07.067059
19339|The total sales in the Last Complete Week timeframe for the SPENCER store is $237,172|2024-01-09 14:51:07.185689
19340|The total sales in the Last Complete Week timeframe for the SUNDERLAND ROAD store is $210,577|2024-01-09 14:51:07.285687
19341|The total sales in the Last Complete Week timeframe for the GT. BARRINGTON store is $444,420|2024-01-09 14:51:08.134933
19342|The total sales in the Last Complete Week timeframe for the TORRINGTON store is $885,872|2024-01-09 14:51:08.530439
19343|The total sales in the Last Complete Week timeframe for the GRANVILLE store is $544,570|2024-01-09 14:51:08.881100
19344|The total sales in the Last Complete Week timeframe for the ROUTE 50 store is $858,197|2024-01-09 14:51:08.960899
19345|The total sales in the Last Complete Week timeframe for the BETHLEHEM store is $1,153,824|2024-01-09 14:51:09.088897
19346|The total sales in the Last Complete Week timeframe for the WORCESTER FAIR store is $346,433|2024-01-09 14:51:09.215992
19347|The total sales in the Last Complete Week timeframe for the NORWICH store is $560,388|2024-01-09 14:51:09.357943
19348|The total sales in the Last Complete Week timeframe for the MARLBOROUGH store is $702,513|2024-01-09 14:51:09.489723
